"6,0293	-1,516199481"
"6,0294	-1,534956166"
"6,0295	-1,558657679"
"6,0296	-1,533006091"
"6,0297	-1,559935236"
"6,0298	-1,534862611"
"6,0299	-1,544309485"
"6,0300	-1,531876430"
"6,0301	-1,534554131"
"6,0302	-1,513498268"
"6,0303	-1,515329517"
"6,0304	-1,575344646"
"6,0305	-1,467777900"
"6,0306	-1,523714162"
"6,0307	-1,504671650"
"6,0308	-1,530322878"
"6,0309	-1,500000861"
"6,0310	-1,489848556"
"6,0311	-1,518409994"
"6,0312	-1,508846065"
"6,0313	-1,565965706"
"6,0314	-1,535190718"
"6,0315	-1,559260238"
"6,0316	-1,512918526"
"6,0317	-1,510186119"
"6,0318	-1,539339813"
"6,0319	-1,524242025"
"6,0320	-1,529219617"
"6,0321	-1,542931232"
"6,0322	-1,499224008"
"6,0323	-1,533751547"
"6,0324	-1,527397757"
"6,0325	-1,525798848"
"6,0326	-1,514851399"
"6,0327	-1,542075413"
"6,0328	-1,550832797"
"6,0329	-1,538079303"
"6,0330	-1,536933704"
"6,0331	-1,531601663"
"6,0332	-1,536109791"
"6,0333	-1,532204412"
"6,0334	-1,497410758"
"6,0335	-1,493192997"
"6,0336	-1,543512853"
"6,0337	-1,516144003"
"6,0338	-1,530091622"
"6,0339	-1,500521693"
"6,0340	-1,580786715"
"6,0341	-1,561524591"
"6,0342	-1,577185043"
"6,0343	-1,531731613"
"6,0344	-1,548276038"
"6,0345	-1,581806307"
"6,0346	-1,514650365"
"6,0347	-1,545957452"
"6,0348	-1,558548143"
"6,0349	-1,498513679"
"6,0350	-1,534958509"
"6,0351	-1,572034730"
"6,0352	-1,503977512"
"6,0353	-1,519605552"
"6,0354	-1,534429514"
"6,0355	-1,518725387"
"6,0356	-1,580987314"
"6,0357	-1,531285192"
"6,0358	-1,581155056"
"6,0359	-1,574146618"
"6,0360	-1,562830248"
"6,0361	-1,514259415"
"6,0362	-1,549357943"
"6,0363	-1,512596309"
"6,0364	-1,528764321"
"6,0365	-1,541059391"
"6,0366	-1,583953153"
"6,0367	-1,547160007"
"6,0368	-1,571319686"
"6,0369	-1,510755521"
"6,0370	-1,549528193"
"6,0371	-1,532059152"
"6,0372	-1,518045812"
"6,0373	-1,569974435"
"6,0374	-1,535591806"
"6,0375	-1,517225587"
"6,0376	-1,538088924"
"6,0377	-1,549064810"
"6,0378	-1,525772932"
"6,0379	-1,558965209"
"6,0380	-1,515698667"
"6,0381	-1,546521627"
"6,0382	-1,491730975"
"6,0383	-1,542363036"
"6,0384	-1,520162278"
"6,0385	-1,523994740"
"6,0386	-1,516247787"
"6,0387	-1,522112235"
"6,0388	-1,530707487"
"6,0389	-1,551748398"
"6,0390	-1,539601788"
"6,0391	-1,539066405"
"6,0392	-1,518198995"
"6,0393	-1,508636773"
"6,0394	-1,545851489"
"6,0395	-1,506990982"
"6,0396	-1,576810804"
"6,0397	-1,556907056"
"6,0398	-1,571927120"
"6,0399	-1,545785537"
"6,0400	-1,566940497"
"6,0401	-1,512714947"
"6,0402	-1,546508280"
"6,0403	-1,528253329"
"6,0404	-1,499873931"
"6,0405	-1,518835244"
"6,0406	-1,556530117"
"6,0407	-1,507119005"
"6,0408	-1,507833345"
"6,0409	-1,532806743"
"6,0410	-1,565420019"
"6,0411	-1,535393497"
"6,0412	-1,513707449"
"6,0413	-1,509474868"
"6,0414	-1,500974082"
"6,0415	-1,512575559"
"6,0416	-1,578201977"
"6,0417	-1,523733825"
"6,0418	-1,560445470"
"6,0419	-1,534941356"
"6,0420	-1,558048439"
"6,0421	-1,559794056"
"6,0422	-1,557120445"
"6,0423	-1,578732857"
"6,0424	-1,506493046"
"6,0425	-1,526968704"
"6,0426	-1,519444508"
"6,0427	-1,506588493"
"6,0428	-1,481915129"
"6,0429	-1,498426672"
"6,0430	-1,549935203"
"6,0431	-1,523619916"
"6,0432	-1,527650541"
"6,0433	-1,493841540"
"6,0434	-1,528691012"
"6,0435	-1,556132587"
"6,0436	-1,510256787"
"6,0437	-1,538828416"
"6,0438	-1,511027367"
"6,0439	-1,533940358"
"6,0440	-1,517038456"
"6,0441	-1,538665751"
"6,0442	-1,552147165"
"6,0443	-1,570109921"
"6,0444	-1,511100393"
"6,0445	-1,509946729"
"6,0446	-1,557535838"
"6,0447	-1,557989505"
"6,0448	-1,537718058"
"6,0449	-1,570984350"
"6,0450	-1,563585040"
"6,0451	-1,522148166"
"6,0452	-1,541658965"
"6,0453	-1,510517613"
"6,0454	-1,541327705"
"6,0455	-1,567606909"
"6,0456	-1,534669604"
"6,0457	-1,505169170"
"6,0458	-1,540685458"
"6,0459	-1,562159643"
"6,0460	-1,533082835"
"6,0461	-1,532942465"
"6,0462	-1,543366496"
"6,0463	-1,545212381"
"6,0464	-1,544605835"
"6,0465	-1,521251278"
"6,0466	-1,508095958"
"6,0467	-1,532021915"
"6,0468	-1,531664164"
"6,0469	-1,560301930"
"6,0470	-1,498556394"
"6,0471	-1,535171582"
"6,0472	-1,474391092"
"6,0473	-1,543514763"
"6,0474	-1,550727385"
"6,0475	-1,536466397"
"6,0476	-1,489627576"
"6,0477	-1,543062997"
"6,0478	-1,505620270"
"6,0479	-1,519458027"
"6,0480	-1,510540554"
"6,0481	-1,502493900"
"6,0482	-1,492836265"
"6,0483	-1,531326450"
"6,0484	-1,543428098"
"6,0485	-1,514372913"
"6,0486	-1,542218551"
"6,0487	-1,557863401"
"6,0488	-1,565005974"
"6,0489	-1,546935580"
"6,0490	-1,511990481"
"6,0491	-1,515958354"
"6,0492	-1,558570358"
"6,0493	-1,527665071"
"6,0494	-1,559129701"
"6,0495	-1,551021867"
"6,0496	-1,552405889"
"6,0497	-1,532375000"
"6,0498	-1,486860498"
"6,0499	-1,514450171"
"6,0500	-1,517392386"
"6,0501	-1,508035379"
"6,0502	-1,530897210"
"6,0503	-1,534197357"
"6,0504	-1,534121552"
"6,0505	-1,557530475"
"6,0506	-1,519974484"
"6,0507	-1,547788771"
"6,0508	-1,587070370"
"6,0509	-1,494161863"
"6,0510	-1,506835718"
"6,0511	-1,509234567"
"6,0512	-1,538655824"
"6,0513	-1,559343861"
"6,0514	-1,506441357"
"6,0515	-1,509299132"
"6,0516	-1,551813567"
"6,0517	-1,478282305"
"6,0518	-1,530382047"
"6,0519	-1,512974229"
"6,0520	-1,545397106"
"6,0521	-1,544443562"
"6,0522	-1,531110884"
"6,0523	-1,488190830"
"6,0524	-1,501744556"
"6,0525	-1,565182570"
"6,0526	-1,525750993"
"6,0527	-1,521182678"
"6,0528	-1,526376189"
"6,0529	-1,483880715"
"6,0530	-1,536097000"
"6,0531	-1,537372410"
"6,0532	-1,484571549"
"6,0533	-1,511741145"
"6,0534	-1,523553761"
"6,0535	-1,498000098"
"6,0536	-1,543634053"
"6,0537	-1,557506770"
"6,0538	-1,510013645"
"6,0539	-1,514385569"
"6,0540	-1,533250402"
"6,0541	-1,524365301"
"6,0542	-1,476220983"
"6,0543	-1,558842161"
"6,0544	-1,530699003"
"6,0545	-1,523843033"
"6,0546	-1,511205367"
"6,0547	-1,519227405"
"6,0548	-1,551302592"
"6,0549	-1,575521523"
"6,0550	-1,533259291"
"6,0551	-1,553020328"
"6,0552	-1,574536691"
"6,0553	-1,523085837"
"6,0554	-1,562520323"
"6,0555	-1,548928033"
"6,0556	-1,513308998"
"6,0557	-1,520350425"
"6,0558	-1,491108314"
"6,0559	-1,546588248"
"6,0560	-1,556537784"
"6,0561	-1,519732916"
"6,0562	-1,545693198"
"6,0563	-1,518082501"
"6,0564	-1,506890203"
"6,0565	-1,498412034"
"6,0566	-1,501279907"
"6,0567	-1,584064129"
"6,0568	-1,552287312"
"6,0569	-1,542120473"
"6,0570	-1,486538908"
"6,0571	-1,541273877"
"6,0572	-1,518159796"
"6,0573	-1,497038507"
"6,0574	-1,587025078"
"6,0575	-1,588618628"
"6,0576	-1,492461841"
"6,0577	-1,540260563"
"6,0578	-1,542679983"
"6,0579	-1,554058067"
"6,0580	-1,526606441"
"6,0581	-1,555598469"
"6,0582	-1,507112157"
"6,0583	-1,516174142"
"6,0584	-1,509145052"
"6,0585	-1,576171455"
"6,0586	-1,564812115"
"6,0587	-1,535485701"
"6,0588	-1,505558705"
"6,0589	-1,535305743"
"6,0590	-1,524860839"
"6,0591	-1,548393457"
"6,0592	-1,533770279"
"6,0593	-1,528764487"
"6,0594	-1,564543143"
"6,0595	-1,529924046"
"6,0596	-1,548051176"
"6,0597	-1,560114992"
"6,0598	-1,532672078"
"6,0599	-1,544232837"
"6,0600	-1,537151675"
"6,0601	-1,546733500"
"6,0602	-1,514503926"
"6,0603	-1,543588611"
"6,0604	-1,541715598"
"6,0605	-1,518025862"
"6,0606	-1,496875231"
"6,0607	-1,503029882"
"6,0608	-1,527120638"
"6,0609	-1,523996310"
"6,0610	-1,580681601"
"6,0611	-1,538837691"
"6,0612	-1,551423589"
"6,0613	-1,546995731"
"6,0614	-1,575812171"
"6,0615	-1,536274382"
"6,0616	-1,561544289"
"6,0617	-1,504760361"
"6,0618	-1,552059780"
"6,0619	-1,534025012"
"6,0620	-1,580242985"
"6,0621	-1,524860564"
"6,0622	-1,499420374"
"6,0623	-1,520833230"
"6,0624	-1,560605852"
"6,0625	-1,545165002"
"6,0626	-1,495550775"
"6,0627	-1,578915082"
"6,0628	-1,523574912"
"6,0629	-1,507523025"
"6,0630	-1,498291539"
"6,0631	-1,511393812"
"6,0632	-1,523162258"
"6,0633	-1,566427842"
"6,0634	-1,490359469"
"6,0635	-1,536845776"
"6,0636	-1,544890167"
"6,0637	-1,584973740"
"6,0638	-1,561067645"
"6,0639	-1,521422275"
"6,0640	-1,516325961"
"6,0641	-1,501083046"
"6,0642	-1,540681692"
"6,0643	-1,589624711"
"6,0644	-1,533940317"
"6,0645	-1,525271054"
"6,0646	-1,514696420"
"6,0647	-1,538945630"
"6,0648	-1,536010782"
"6,0649	-1,525407917"
"6,0650	-1,542101296"
"6,0651	-1,527093334"
"6,0652	-1,556995096"
"6,0653	-1,538376090"
"6,0654	-1,570361518"
"6,0655	-1,523175854"
"6,0656	-1,535433287"
"6,0657	-1,525365835"
"6,0658	-1,496985221"
"6,0659	-1,574193337"
"6,0660	-1,517596609"
"6,0661	-1,526521138"
"6,0662	-1,515599616"
"6,0663	-1,550249883"
"6,0664	-1,573336865"
"6,0665	-1,484160736"
"6,0666	-1,525720287"
"6,0667	-1,553092364"
"6,0668	-1,559245233"
"6,0669	-1,566640861"
"6,0670	-1,572547691"
"6,0671	-1,561557025"
"6,0672	-1,550727491"
"6,0673	-1,539788217"
"6,0674	-1,520393880"
"6,0675	-1,570928054"
"6,0676	-1,571255087"
"6,0677	-1,495469160"
"6,0678	-1,555443747"
"6,0679	-1,525080860"
"6,0680	-1,563351461"
"6,0681	-1,547374787"
"6,0682	-1,563525957"
"6,0683	-1,525451558"
"6,0684	-1,521343659"
"6,0685	-1,545641172"
"6,0686	-1,527975736"
"6,0687	-1,568483021"
"6,0688	-1,554995555"
"6,0689	-1,548912324"
"6,0690	-1,511335080"
"6,0691	-1,556157811"
"6,0692	-1,551551711"
"6,0693	-1,539896733"
"6,0694	-1,530135495"
"6,0695	-1,511127825"
"6,0696	-1,576680597"
"6,0697	-1,507106385"
"6,0698	-1,528620150"
"6,0699	-1,504809385"
"6,0700	-1,532511560"
"6,0701	-1,562409753"
"6,0702	-1,526687380"
"6,0703	-1,565760778"
"6,0704	-1,568354766"
"6,0705	-1,560010617"
"6,0706	-1,537118586"
"6,0707	-1,518743542"
"6,0708	-1,529744425"
"6,0709	-1,512330307"
"6,0710	-1,507641145"
"6,0711	-1,539711439"
"6,0712	-1,558583117"
"6,0713	-1,555570137"
"6,0714	-1,547046969"
"6,0715	-1,497776565"
"6,0716	-1,538018895"
"6,0717	-1,509217112"
"6,0718	-1,496005675"
"6,0719	-1,561080475"
"6,0720	-1,590954924"
"6,0721	-1,558455273"
"6,0722	-1,484638207"
"6,0723	-1,538317186"
"6,0724	-1,509414820"
"6,0725	-1,485717440"
"6,0726	-1,515691383"
"6,0727	-1,494885335"
"6,0728	-1,513497739"
"6,0729	-1,522785469"
"6,0730	-1,544269985"
"6,0731	-1,534625464"
"6,0732	-1,579584645"
"6,0733	-1,543879603"
"6,0734	-1,537076691"
"6,0735	-1,541585371"
"6,0736	-1,567839277"
"6,0737	-1,570132604"
"6,0738	-1,542467115"
"6,0739	-1,527654227"
"6,0740	-1,538120373"
"6,0741	-1,510839475"
"6,0742	-1,529818005"
"6,0743	-1,524167915"
"6,0744	-1,497464281"
"6,0745	-1,572457704"
"6,0746	-1,581761692"
"6,0747	-1,517825966"
"6,0748	-1,579347243"
"6,0749	-1,524796471"
"6,0750	-1,528976473"
"6,0751	-1,497327204"
"6,0752	-1,517861797"
"6,0753	-1,518289537"
"6,0754	-1,530332371"
"6,0755	-1,529599712"
"6,0756	-1,545088388"
"6,0757	-1,529623511"
"6,0758	-1,530736767"
"6,0759	-1,523940042"
"6,0760	-1,486902631"
"6,0761	-1,558588554"
"6,0762	-1,537738744"
"6,0763	-1,540243033"
"6,0764	-1,499026207"
"6,0765	-1,548560416"
"6,0766	-1,526369927"
"6,0767	-1,516943580"
"6,0768	-1,546344136"
"6,0769	-1,539221539"
"6,0770	-1,497779418"
"6,0771	-1,483932125"
"6,0772	-1,519932795"
"6,0773	-1,529491022"
"6,0774	-1,552866317"
"6,0775	-1,536631417"
"6,0776	-1,542481990"
"6,0777	-1,549239980"
"6,0778	-1,506859461"
"6,0779	-1,495970325"
"6,0780	-1,514494496"
"6,0781	-1,576860089"
"6,0782	-1,511591697"
"6,0783	-1,496243612"
"6,0784	-1,541285723"
"6,0785	-1,514903794"
"6,0786	-1,540153859"
"6,0787	-1,513710663"
"6,0788	-1,501151340"
"6,0789	-1,487712706"
"6,0790	-1,524207387"
"6,0791	-1,544027140"
"6,0792	-1,532382662"
"6,0793	-1,513903770"
"6,0794	-1,507010757"
"6,0795	-1,503725380"
"6,0796	-1,532855577"
"6,0797	-1,489339854"
"6,0798	-1,513344142"
"6,0799	-1,561057968"
"6,0800	-1,572207227"
"6,0801	-1,568728550"
"6,0802	-1,572607355"
"6,0803	-1,494444608"
"6,0804	-1,501933929"
"6,0805	-1,574740042"
"6,0806	-1,518039704"
"6,0807	-1,504248843"
"6,0808	-1,532972018"
"6,0809	-1,539792811"
"6,0810	-1,523114185"
"6,0811	-1,506964599"
"6,0812	-1,570541397"
"6,0813	-1,504527092"
"6,0814	-1,521439657"
"6,0815	-1,506528040"
"6,0816	-1,523124952"
"6,0817	-1,538624360"
"6,0818	-1,497256457"
"6,0819	-1,554707954"
"6,0820	-1,534707655"
"6,0821	-1,531032438"
"6,0822	-1,477337986"
"6,0823	-1,501321408"
"6,0824	-1,544315288"
"6,0825	-1,573637745"
"6,0826	-1,533841251"
"6,0827	-1,516122273"
"6,0828	-1,508324665"
"6,0829	-1,503049685"
"6,0830	-1,545031587"
"6,0831	-1,533287370"
"6,0832	-1,526190426"
"6,0833	-1,592141661"
"6,0834	-1,555687601"
"6,0835	-1,508095128"
"6,0836	-1,548666561"
"6,0837	-1,503549728"
"6,0838	-1,580721895"
"6,0839	-1,537651207"
"6,0840	-1,473258750"
"6,0841	-1,488407741"
"6,0842	-1,492282881"
"6,0843	-1,515000292"
"6,0844	-1,501293000"
"6,0845	-1,523550320"
"6,0846	-1,507289206"
"6,0847	-1,505667778"
"6,0848	-1,527056481"
"6,0849	-1,549435609"
"6,0850	-1,521469563"
"6,0851	-1,480409074"
"6,0852	-1,538065132"
"6,0853	-1,532962018"
"6,0854	-1,501719823"
"6,0855	-1,546602553"
"6,0856	-1,589780570"
"6,0857	-1,558029488"
"6,0858	-1,484259945"
"6,0859	-1,490504965"
"6,0860	-1,495687345"
"6,0861	-1,507763395"
"6,0862	-1,504860192"
"6,0863	-1,493725438"
"6,0864	-1,485183368"
"6,0865	-1,479687634"
"6,0866	-1,535973299"
"6,0867	-1,513366459"
"6,0868	-1,541630335"
"6,0869	-1,514201732"
"6,0870	-1,524452823"
"6,0871	-1,504588196"
"6,0872	-1,525633467"
"6,0873	-1,510137305"
"6,0874	-1,566099591"
"6,0875	-1,504950097"
"6,0876	-1,514753967"
"6,0877	-1,541665732"
"6,0878	-1,550676065"
"6,0879	-1,523555409"
"6,0880	-1,528358093"
"6,0881	-1,515584428"
"6,0882	-1,598028848"
"6,0883	-1,580706944"
"6,0884	-1,575998377"
"6,0885	-1,541277377"
"6,0886	-1,489834177"
"6,0887	-1,496661308"
"6,0888	-1,495630500"
"6,0889	-1,482658903"
"6,0890	-1,576287871"
"6,0891	-1,491827836"
"6,0892	-1,528020102"
"6,0893	-1,485714252"
"6,0894	-1,537663591"
"6,0895	-1,512496879"
"6,0896	-1,533597625"
"6,0897	-1,530442226"
"6,0898	-1,531375144"
"6,0899	-1,504203743"
"6,0900	-1,572717850"
"6,0901	-1,485094865"
"6,0902	-1,518255526"
"6,0903	-1,529578679"
"6,0904	-1,445571171"
"6,0905	-1,480431757"
"6,0906	-1,468671997"
"6,0907	-1,490021523"
"6,0908	-1,531992660"
"6,0909	-1,474635701"
"6,0910	-1,521040538"
"6,0911	-1,514514754"
"6,0912	-1,549142227"
"6,0913	-1,462410823"
"6,0914	-1,526900878"
"6,0915	-1,522059465"
"6,0916	-1,489619173"
"6,0917	-1,517883929"
"6,0918	-1,502404656"
"6,0919	-1,513732198"
"6,0920	-1,521946324"
"6,0921	-1,532137648"
"6,0922	-1,540729476"
"6,0923	-1,497623275"
"6,0924	-1,548446456"
"6,0925	-1,520292414"
"6,0926	-1,481738867"
"6,0927	-1,544535862"
"6,0928	-1,520920199"
"6,0929	-1,530012880"
"6,0930	-1,521626744"
"6,0931	-1,498328512"
"6,0932	-1,467582851"
"6,0933	-1,498272392"
"6,0934	-1,522828285"
"6,0935	-1,542385017"
"6,0936	-1,531552228"
"6,0937	-1,504440756"
"6,0938	-1,530110315"
"6,0939	-1,494349518"
"6,0940	-1,561398906"
"6,0941	-1,570902429"
"6,0942	-1,512685706"
"6,0943	-1,546335263"
"6,0944	-1,534484495"
"6,0945	-1,513710362"
"6,0946	-1,479503577"
"6,0947	-1,500792859"
"6,0948	-1,467945050"
"6,0949	-1,512953398"
"6,0950	-1,444121141"
"6,0951	-1,474544811"
"6,0952	-1,526044635"
"6,0953	-1,483575035"
"6,0954	-1,528682558"
"6,0955	-1,490627280"
"6,0956	-1,542075422"
"6,0957	-1,514331164"
"6,0958	-1,545258431"
"6,0959	-1,539767923"
"6,0960	-1,566003946"
"6,0961	-1,477032150"
"6,0962	-1,495286083"
"6,0963	-1,486399587"
"6,0964	-1,480460805"
"6,0965	-1,533012173"
"6,0966	-1,534499081"
"6,0967	-1,547709936"
"6,0968	-1,539546411"
"6,0969	-1,535951908"
"6,0970	-1,475227204"
"6,0971	-1,544386392"
"6,0972	-1,519668246"
"6,0973	-1,505014184"
"6,0974	-1,531253047"
"6,0975	-1,512360199"
"6,0976	-1,514829219"
"6,0977	-1,491478891"
"6,0978	-1,509248423"
"6,0979	-1,498994003"
"6,0980	-1,560557914"
"6,0981	-1,524126513"
"6,0982	-1,533797384"
"6,0983	-1,547336235"
"6,0984	-1,605013671"
"6,0985	-1,518357575"
"6,0986	-1,496322564"
"6,0987	-1,490160093"
"6,0988	-1,484659612"
"6,0989	-1,532673438"
"6,0990	-1,466471178"
"6,0991	-1,562340725"
"6,0992	-1,491787222"
"6,0993	-1,535659184"
"6,0994	-1,525715288"
"6,0995	-1,567502372"
"6,0996	-1,540247394"
"6,0997	-1,532152140"
"6,0998	-1,527808137"
